Winkelposition, Messreihe #12
Zeit ( s )	Winkelposition ( rad )
3,4800	-0,305
3,5000	-0,283
3,5200	-0,253
3,5400	-0,214
3,5600	-0,168
3,5800	-0,115
3,6000	-0,053
3,6200	0,014
3,6400	0,090
3,6600	0,171
3,6800	0,261
3,7000	0,353
3,7200	0,452
3,7400	0,558
3,7600	0,666
3,7800	0,779
3,8000	0,895
3,8200	1,016
3,8400	1,137
3,8600	1,261
3,8800	1,387
3,9000	1,514
3,9200	1,641
3,9400	1,767
3,9600	1,893
3,9800	2,015
4,0000	2,138
4,0200	2,257
4,0400	2,373
4,0600	2,487
4,0800	2,593
4,1000	2,697
4,1200	2,794
4,1400	2,886
4,1600	2,970
4,1800	3,049
4,2000	3,120
4,2200	3,182
4,2400	3,236
4,2600	3,281
4,2800	3,319
4,3000	3,347
4,3200	3,366
4,3400	3,377
4,3600	3,379
4,3800	3,371
4,4000	3,354
4,4200	3,329
4,4400	3,296
4,4600	3,253
4,4800	3,203
4,5000	3,146
4,5200	3,082
4,5400	3,008
4,5600	2,930
4,5800	2,843
4,6000	2,750
4,6200	2,653
4,6400	2,549
4,6600	2,441
4,6800	2,328
4,7000	2,210
4,7200	2,091
4,7400	1,968
4,7600	1,844
4,7800	1,718
4,8000	1,591
4,8200	1,462
4,8400	1,337
4,8600	1,210
4,8800	1,085
4,9000	0,963
4,9200	0,842
4,9400	0,726
4,9600	0,613
4,9800	0,503
5,0000	0,399
5,0200	0,300
5,0400	0,207
5,0600	0,121
5,0800	0,041
5,1000	-0,031
5,1200	-0,096
5,1400	-0,154
5,1600	-0,201
5,1800	-0,242
5,2000	-0,273
5,2200	-0,295
5,2400	-0,308
5,2600	-0,311
5,2800	-0,308
5,3000	-0,294
5,3200	-0,272
5,3400	-0,242
5,3600	-0,206
5,3800	-0,160
5,4000	-0,107
5,4200	-0,047
5,4400	0,020
5,4600	0,096
5,4800	0,178
5,5000	0,264
5,5200	0,358
5,5400	0,457
5,5600	0,562
5,5800	0,671
5,6000	0,784
5,6200	0,900
5,6400	1,021
5,6600	1,144
5,6800	1,268
5,7000	1,393
5,7200	1,521
5,7400	1,648
5,7600	1,775
5,7800	1,901
5,8000	2,025
5,8200	2,147
5,8400	2,267
5,8600	2,384
5,8800	2,496
5,9000	2,604
5,9200	2,708
5,9400	2,805
5,9600	2,898
5,9800	2,983
6,0000	3,061
6,0200	3,132
6,0400	3,195
6,0600	3,250
6,0800	3,296
6,1000	3,333
6,1200	3,363
6,1400	3,382
6,1600	3,391
6,1800	3,394
6,2000	3,387
6,2200	3,371
6,2400	3,346
6,2600	3,313
6,2800	3,270
6,3000	3,222
6,3200	3,164
6,3400	3,099
6,3600	3,027
6,3800	2,948
6,4000	2,862
6,4200	2,769
6,4400	2,670
6,4600	2,567
6,4800	2,458
6,5000	2,345
6,5200	2,229
6,5400	2,108
6,5600	1,985
6,5800	1,860
6,6000	1,734
6,6200	1,605
6,6400	1,478
6,6600	1,349
6,6800	1,222
6,7000	1,096
6,7200	0,972
6,7400	0,851
6,7600	0,734
6,7800	0,619
6,8000	0,509
6,8200	0,404
6,8400	0,303
6,8600	0,209
6,8800	0,121
6,9000	0,041
6,9200	-0,033
6,9400	-0,099
6,9600	-0,157
6,9800	-0,207
7,0000	-0,248
7,0200	-0,281
7,0400	-0,303
7,0600	-0,317
7,0800	-0,322
7,1000	-0,319
7,1200	-0,306
7,1400	-0,286
7,1600	-0,258
7,1800	-0,220
7,2000	-0,176
7,2200	-0,123
7,2400	-0,063
7,2600	0,005
7,2800	0,079
7,3000	0,160
7,3200	0,248
7,3400	0,341
7,3600	0,440
7,3800	0,545
7,4000	0,655
7,4200	0,768
7,4400	0,884
7,4600	1,005
7,4800	1,129
7,5000	1,253
7,5200	1,381
7,5400	1,508
7,5600	1,637
7,5800	1,764
7,6000	1,891
7,6200	2,015
7,6400	2,139
7,6600	2,260
7,6800	2,377
7,7000	2,491
7,7200	2,600
7,7400	2,705
7,7600	2,802
7,7800	2,895
7,8000	2,981
7,8200	3,060
7,8400	3,132
7,8600	3,195
7,8800	3,250
7,9000	3,297
7,9200	3,335
7,9400	3,365
7,9600	3,385
7,9800	3,394
8,0000	3,396
8,0200	3,390
8,0400	3,373
8,0600	3,347
8,0800	3,314
8,1000	3,274
8,1200	3,223
8,1400	3,167
8,1600	3,101
8,1800	3,028
8,2000	2,950
8,2200	2,864
8,2400	2,771
8,2600	2,672
8,2800	2,568
8,3000	2,458
8,3200	2,345
8,3400	2,229
8,3600	2,108
8,3800	1,984
8,4000	1,860
8,4200	1,733
8,4400	1,605
8,4600	1,477
8,4800	1,348
8,5000	1,221
8,5200	1,095
8,5400	0,971
8,5600	0,850
8,5800	0,732
8,6000	0,617
8,6200	0,507
8,6400	0,402
8,6600	0,303
8,6800	0,209
8,7000	0,121
8,7200	0,039
8,7400	-0,033
8,7600	-0,099
8,7800	-0,157
8,8000	-0,207
8,8200	-0,248
8,8400	-0,280
8,8600	-0,303
8,8800	-0,317
8,9000	-0,322
8,9200	-0,319
8,9400	-0,306
8,9600	-0,286
8,9800	-0,258
9,0000	-0,221
9,0200	-0,176
9,0400	-0,124
9,0600	-0,064
9,0800	0,003
9,1000	0,077
9,1200	0,159
9,1400	0,245
9,1600	0,338
9,1800	0,438
9,2000	0,542
9,2200	0,650
9,2400	0,763
9,2600	0,881
9,2800	1,001
9,3000	1,125
9,3200	1,249
9,3400	1,376
9,3600	1,503
9,3800	1,630
9,4000	1,758
9,4200	1,885
9,4400	2,009
9,4600	2,133
9,4800	2,254
9,5000	2,372
9,5200	2,485
9,5400	2,593
9,5600	2,699
9,5800	2,798
9,6000	2,890
9,6200	2,977
9,6400	3,057
9,6600	3,127
9,6800	3,192
9,7000	3,248
9,7200	3,296
9,7400	3,335
9,7600	3,363
9,7800	3,383
9,8000	3,396
9,8200	3,398
9,8400	3,391
9,8600	3,376
9,8800	3,352
9,9000	3,319
9,9200	3,278
9,9400	3,230
9,9600	3,173
9,9800	3,109
10,0000	3,036
10,0200	2,958
10,0400	2,871
10,0600	2,780
10,0800	2,681
10,1000	2,578
10,1200	2,469
10,1400	2,356
10,1600	2,240
10,1800	2,119
10,2000	1,995
10,2200	1,871
10,2400	1,744
10,2600	1,616
10,2800	1,488
10,3000	1,359
10,3200	1,232
10,3400	1,104
10,3600	0,980
10,3800	0,859
10,4000	0,741
10,4200	0,627
10,4400	0,515
10,4600	0,410
10,4800	0,309
10,5000	0,215
10,5200	0,127
10,5400	0,046
10,5600	-0,028
10,5800	-0,096
10,6000	-0,154
10,6200	-0,204
10,6400	-0,247
10,6600	-0,280
10,6800	-0,303
10,7000	-0,317
10,7200	-0,324
10,7400	-0,320
10,7600	-0,309
10,7800	-0,289
10,8000	-0,261
10,8200	-0,225
10,8400	-0,181
10,8600	-0,129
10,8800	-0,071
10,9000	-0,003
10,9200	0,069
10,9400	0,149
10,9600	0,237
10,9800	0,330
11,0000	0,427
11,0200	0,533
11,0400	0,639
11,0600	0,752
11,0800	0,870
11,1000	0,990
11,1200	1,112
11,1400	1,236
11,1600	1,363
11,1800	1,491
11,2000	1,618
11,2200	1,747
11,2400	1,872
11,2600	1,998
11,2800	2,122
11,3000	2,242
11,3200	2,359
11,3400	2,474
11,3600	2,584
11,3800	2,688
11,4000	2,788
11,4200	2,881
11,4400	2,969
11,4600	3,049
11,4800	3,121
11,5000	3,186
11,5200	3,242
11,5400	3,291
11,5600	3,330
11,5800	3,362
11,6000	3,383
11,6200	3,396
11,6400	3,398
11,6600	3,393
11,6800	3,379
11,7000	3,355
11,7200	3,322
11,7400	3,283
11,7600	3,234
11,7800	3,178
11,8000	3,113
11,8200	3,043
11,8400	2,964
11,8600	2,878
11,8800	2,787
11,9000	2,688
11,9200	2,584
11,9400	2,476
11,9600	2,364
11,9800	2,248
12,0000	2,127
12,0200	2,004
12,0400	1,880
12,0600	1,755
12,0800	1,626
12,1000	1,499
12,1200	1,371
12,1400	1,244
12,1600	1,118
12,1800	0,994
12,2000	0,873
12,2200	0,756
12,2400	0,639
12,2600	0,529
12,2800	0,424
12,3000	0,324
12,3200	0,229
12,3400	0,140
12,3600	0,058
12,3800	-0,016
12,4000	-0,083
12,4200	-0,143
12,4400	-0,193
12,4600	-0,236
12,4800	-0,270
12,5000	-0,295
12,5200	-0,311
12,5400	-0,317
12,5600	-0,316
12,5800	-0,305
12,6000	-0,286
12,6200	-0,259
12,6400	-0,223
12,6600	-0,181
12,6800	-0,129
12,7000	-0,071
12,7200	-0,006
12,7400	0,068
12,7600	0,146
12,7800	0,232
12,8000	0,324
12,8200	0,423
12,8400	0,525
12,8600	0,633
12,8800	0,745
12,9000	0,861
12,9200	0,980
12,9400	1,103
12,9600	1,227
12,9800	1,352
13,0000	1,480
13,0200	1,607
13,0400	1,734
13,0600	1,860
13,0800	1,985
13,1000	2,110
13,1200	2,229
13,1400	2,347
13,1600	2,461
13,1800	2,571
13,2000	2,677
13,2200	2,777
13,2400	2,870
13,2600	2,958
13,2800	3,039
13,3000	3,112
13,3200	3,178
13,3400	3,236
13,3600	3,285
13,3800	3,325
13,4000	3,357
13,4200	3,380
13,4400	3,393
13,4600	3,398
13,4800	3,394
13,5000	3,380
13,5200	3,358
13,5400	3,327
13,5600	3,288
13,5800	3,241
13,6000	3,186
13,6200	3,123
13,6400	3,054
13,6600	2,977
13,6800	2,892
13,7000	2,801
13,7200	2,705
13,7400	2,601
13,7600	2,494
13,7800	2,381
13,8000	2,265
13,8200	2,146
13,8400	2,023
13,8600	1,899
13,8800	1,772
13,9000	1,645
13,9200	1,516
13,9400	1,387
13,9600	1,260
13,9800	1,134
14,0000	1,008
14,0200	0,886
14,0400	0,767
14,0600	0,652
14,0800	0,540
14,1000	0,434
14,1200	0,331
14,1400	0,236
14,1600	0,146
14,1800	0,063
14,2000	-0,014
14,2200	-0,082
14,2400	-0,143
14,2600	-0,195
14,2800	-0,239
14,3000	-0,273
14,3200	-0,300
14,3400	-0,317
14,3600	-0,325
14,3800	-0,325
14,4000	-0,316
14,4200	-0,297
14,4400	-0,270
14,4600	-0,236
14,4800	-0,193
14,5000	-0,145
14,5200	-0,086
14,5400	-0,022
14,5600	0,050
14,5800	0,129
14,6000	0,215
14,6200	0,306
14,6400	0,404
14,6600	0,506
14,6800	0,614
14,7000	0,726
14,7200	0,842
14,7400	0,961
14,7600	1,084
14,7800	1,208
14,8000	1,335
14,8200	1,462
14,8400	1,590
14,8600	1,718
14,8800	1,844
14,9000	1,970
14,9200	2,094
14,9400	2,216
14,9600	2,334
14,9800	2,450
15,0000	2,560
15,0200	2,667
15,0400	2,768
15,0600	2,864
15,0800	2,952
15,1000	3,033
15,1200	3,107
15,1400	3,175
15,1600	3,233
15,1800	3,283
15,2000	3,324
15,2200	3,357
15,2400	3,380
15,2600	3,394
15,2800	3,398
15,3000	3,394
15,3200	3,382
15,3400	3,360
15,3600	3,330
15,3800	3,291
15,4000	3,244
15,4200	3,189
15,4400	3,127
15,4600	3,058
15,4800	2,981
15,5000	2,898
15,5200	2,807
15,5400	2,711
15,5600	2,611
15,5800	2,504
15,6000	2,392
15,6200	2,278
15,6400	2,160
15,6600	2,039
15,6800	1,915
15,7000	1,791
15,7200	1,665
15,7400	1,538
15,7600	1,411
15,7800	1,285
15,8000	1,159
15,8200	1,035
15,8400	0,914
15,8600	0,796
15,8800	0,682
15,9000	0,572
15,9200	0,465
15,9400	0,364
15,9600	0,269
15,9800	0,179
16,0000	0,096
16,0200	0,019
16,0400	-0,049
16,0600	-0,110
16,0800	-0,163
16,1000	-0,207
16,1200	-0,243
16,1400	-0,272
16,1600	-0,291
16,1800	-0,298
16,2000	-0,300
16,2200	-0,292
16,2400	-0,275
16,2600	-0,250
16,2800	-0,218
16,3000	-0,178
16,3200	-0,130
16,3400	-0,075
16,3600	-0,013
16,3800	0,057
16,4000	0,134
16,4200	0,217
16,4400	0,305
16,4600	0,399
16,4800	0,500
16,5000	0,603
16,5200	0,713
16,5400	0,826
16,5600	0,941
16,5800	1,060
16,6000	1,183
16,6200	1,305
16,6400	1,429
16,6600	1,555
16,6800	1,681
16,7000	1,805
16,7200	1,929
16,7400	2,051
16,7600	2,171
16,7800	2,289
16,8000	2,402
16,8200	2,512
16,8400	2,617
16,8600	2,717
16,8800	2,813
16,9000	2,901
16,9200	2,983
16,9400	3,058
16,9600	3,126
16,9800	3,186
17,0000	3,237
17,0200	3,280
17,0400	3,314
17,0600	3,340
17,0800	3,355
17,1000	3,363
17,1200	3,362
17,1400	3,351
17,1600	3,332
17,1800	3,303
17,2000	3,267
17,2200	3,225
17,2400	3,173
17,2600	3,113
17,2800	3,047
17,3000	2,974
17,3200	2,893
17,3400	2,805
17,3600	2,713
17,3800	2,614
17,4000	2,509
17,4200	2,400
