Winkelposition, Messreihe #15
Zeit ( s )	Winkelposition ( rad )
12,9400	1,407
12,9600	1,513
12,9800	1,619
13,0000	1,729
13,0200	1,841
13,0400	1,956
13,0600	2,070
13,0800	2,185
13,1000	2,301
13,1200	2,417
13,1400	2,532
13,1600	2,645
13,1800	2,757
13,2000	2,865
13,2200	2,972
13,2400	3,076
13,2600	3,175
13,2800	3,272
13,3000	3,363
13,3200	3,449
13,3400	3,530
13,3600	3,605
13,3800	3,673
13,4000	3,734
13,4200	3,789
13,4400	3,837
13,4600	3,877
13,4800	3,908
13,5000	3,933
13,5200	3,949
13,5400	3,957
13,5600	3,957
13,5800	3,949
13,6000	3,933
13,6200	3,910
13,6400	3,878
13,6600	3,841
13,6800	3,797
13,7000	3,745
13,7200	3,687
13,7400	3,622
13,7600	3,552
13,7800	3,476
13,8000	3,394
13,8200	3,307
13,8400	3,214
13,8600	3,118
13,8800	3,018
13,9000	2,914
13,9200	2,807
13,9400	2,697
13,9600	2,587
13,9800	2,474
14,0000	2,359
14,0200	2,245
14,0400	2,130
14,0600	2,015
14,0800	1,901
14,1000	1,788
14,1200	1,676
14,1400	1,566
14,1600	1,459
14,1800	1,357
14,2000	1,257
14,2200	1,161
14,2400	1,070
14,2600	0,983
14,2800	0,902
14,3000	0,825
14,3200	0,756
14,3400	0,691
14,3600	0,635
14,3800	0,586
14,4000	0,542
14,4200	0,507
14,4400	0,479
14,4600	0,460
14,4800	0,448
14,5000	0,445
14,5200	0,448
14,5400	0,459
14,5600	0,478
14,5800	0,503
14,6000	0,534
14,6200	0,572
14,6400	0,617
14,6600	0,668
14,6800	0,726
14,7000	0,790
14,7200	0,861
14,7400	0,935
14,7600	1,016
14,7800	1,101
14,8000	1,192
14,8200	1,286
14,8400	1,385
14,8600	1,488
14,8800	1,593
14,9000	1,701
14,9200	1,811
14,9400	1,923
14,9600	2,036
14,9800	2,149
15,0000	2,264
15,0200	2,378
15,0400	2,491
15,0600	2,604
15,0800	2,714
15,1000	2,823
15,1200	2,931
15,1400	3,035
15,1600	3,134
15,1800	3,231
15,2000	3,322
15,2200	3,410
15,2400	3,492
15,2600	3,567
15,2800	3,638
15,3000	3,701
15,3200	3,757
15,3400	3,808
15,3600	3,850
15,3800	3,883
15,4000	3,910
15,4200	3,929
15,4400	3,940
15,4600	3,943
15,4800	3,938
15,5000	3,924
15,5200	3,905
15,5400	3,877
15,5600	3,842
15,5800	3,800
15,6000	3,751
15,6200	3,696
15,6400	3,633
15,6600	3,564
15,6800	3,490
15,7000	3,410
15,7200	3,324
15,7400	3,234
15,7600	3,138
15,7800	3,039
15,8000	2,936
15,8200	2,831
15,8400	2,722
15,8600	2,611
15,8800	2,498
15,9000	2,383
15,9200	2,268
15,9400	2,152
15,9600	2,037
15,9800	1,921
16,0000	1,808
16,0200	1,695
16,0400	1,585
16,0600	1,477
16,0800	1,373
16,1000	1,271
16,1200	1,173
16,1400	1,081
16,1600	0,993
16,1800	0,909
16,2000	0,833
16,2200	0,760
16,2400	0,696
16,2600	0,636
16,2800	0,586
16,3000	0,540
16,3200	0,504
16,3400	0,474
16,3600	0,454
16,3800	0,440
16,4000	0,435
16,4200	0,437
16,4400	0,446
16,4600	0,463
16,4800	0,489
16,5000	0,518
16,5200	0,558
16,5400	0,602
16,5600	0,653
16,5800	0,710
16,6000	0,774
16,6200	0,845
16,6400	0,920
16,6600	1,002
16,6800	1,089
16,7000	1,180
16,7200	1,275
16,7400	1,376
16,7600	1,478
16,7800	1,585
16,8000	1,695
16,8200	1,806
16,8400	1,921
16,8600	2,036
16,8800	2,152
16,9000	2,268
16,9200	2,384
16,9400	2,501
16,9600	2,615
16,9800	2,728
17,0000	2,838
17,0200	2,947
17,0400	3,052
17,0600	3,154
17,0800	3,252
17,1000	3,344
17,1200	3,434
17,1400	3,515
17,1600	3,592
17,1800	3,663
17,2000	3,728
17,2200	3,786
17,2400	3,836
17,2600	3,878
17,2800	3,913
17,3000	3,940
17,3200	3,958
17,3400	3,969
17,3600	3,973
17,3800	3,968
17,4000	3,954
17,4200	3,933
17,4400	3,905
17,4600	3,870
17,4800	3,826
17,5000	3,778
17,5200	3,721
17,5400	3,658
17,5600	3,589
17,5800	3,512
17,6000	3,432
17,6200	3,346
17,6400	3,255
17,6600	3,157
17,6800	3,057
17,7000	2,953
17,7200	2,846
17,7400	2,735
17,7600	2,622
17,7800	2,509
17,8000	2,392
17,8200	2,276
17,8400	2,158
17,8600	2,042
17,8800	1,926
17,9000	1,810
17,9200	1,696
17,9400	1,585
17,9600	1,475
17,9800	1,370
18,0000	1,266
18,0200	1,169
18,0400	1,074
18,0600	0,983
18,0800	0,900
18,1000	0,822
18,1200	0,748
18,1400	0,682
18,1600	0,622
18,1800	0,570
18,2000	0,525
18,2200	0,487
18,2400	0,457
18,2600	0,435
18,2800	0,423
18,3000	0,416
18,3200	0,418
18,3400	0,427
18,3600	0,445
18,3800	0,468
18,4000	0,500
18,4200	0,537
18,4400	0,583
18,4600	0,635
18,4800	0,691
18,5000	0,756
18,5200	0,826
18,5400	0,903
18,5600	0,985
18,5800	1,071
18,6000	1,162
18,6200	1,258
18,6400	1,359
18,6600	1,462
18,6800	1,569
18,7000	1,679
18,7200	1,791
18,7400	1,904
18,7600	2,020
18,7800	2,136
18,8000	2,253
18,8200	2,369
18,8400	2,485
18,8600	2,600
18,8800	2,713
18,9000	2,823
18,9200	2,933
18,9400	3,038
18,9600	3,140
18,9800	3,239
19,0000	3,332
19,0200	3,421
19,0400	3,506
19,0600	3,583
19,0800	3,655
19,1000	3,720
19,1200	3,778
19,1400	3,828
19,1600	3,872
19,1800	3,908
19,2000	3,935
19,2200	3,955
19,2400	3,966
19,2600	3,971
19,2800	3,966
19,3000	3,954
19,3200	3,933
19,3400	3,907
19,3600	3,870
19,3800	3,828
19,4000	3,779
19,4200	3,724
19,4400	3,662
19,4600	3,592
19,4800	3,517
19,5000	3,437
19,5200	3,349
19,5400	3,258
19,5600	3,162
19,5800	3,061
19,6000	2,958
19,6200	2,851
19,6400	2,741
19,6600	2,628
19,6800	2,515
19,7000	2,399
19,7200	2,282
19,7400	2,165
19,7600	2,048
19,7800	1,932
19,8000	1,817
19,8200	1,703
19,8400	1,591
19,8600	1,483
19,8800	1,376
19,9000	1,272
19,9200	1,175
19,9400	1,079
19,9600	0,990
19,9800	0,905
20,0000	0,826
20,0200	0,754
20,0400	0,686
20,0600	0,627
20,0800	0,575
20,1000	0,529
20,1200	0,490
20,1400	0,460
20,1600	0,438
20,1800	0,424
20,2000	0,418
20,2200	0,419
20,2400	0,429
20,2600	0,445
20,2800	0,468
20,3000	0,498
20,3200	0,536
20,3400	0,580
20,3600	0,631
20,3800	0,690
20,4000	0,752
20,4200	0,823
20,4400	0,898
20,4600	0,979
20,4800	1,065
20,5000	1,156
20,5200	1,252
